region,product,year,rev_op_type,sales_budget_type,month,amount,mom_growth,vs_budget,seasonal_index
TTL VSEW,PJ,2024,Op,Budget,Apr,10236474406,2.9833,0,0.1531
TTL VSEW,PJ,2024,Op,Budget,May,3341070474,0.3264,0,0.05
TTL VSEW,PJ,2024,Op,Budget,Jun,544614271,0.163,0,0.0081
TTL VSEW,PJ,2024,Op,Budget,Jul,13780708414,25.3036,0,0.2061
TTL VSEW,PJ,2024,Op,Budget,Aug,6197294647,0.4497,0,0.0927
TTL VSEW,PJ,2024,Op,Budget,Sep,1405701044,0.2268,0,0.021
TTL VSEW,PJ,2024,Op,Budget,Oct,7207179672,5.1271,0,0.1078
TTL VSEW,PJ,2024,Op,Budget,Nov,8362448502,1.1603,0,0.1251
TTL VSEW,PJ,2024,Op,Budget,Dec,115435390,0.0138,0,0.0017
TTL VSEW,PJ,2024,Op,Forecast,Jan,7015950760,,2869894626,0.1025
TTL VSEW,PJ,2024,Op,Forecast,Feb,77779052,0.0111,-8004257486,0.0011
TTL VSEW,PJ,2024,Op,Forecast,Mar,10822294399,139.1415,7391017316,0.1581
TTL VSEW,PJ,2024,Op,Forecast,Apr,6644420150,0.614,-3592054256,0.0971
TTL VSEW,PJ,2024,Op,Forecast,May,9299357505,1.3996,5958287031,0.1359
TTL VSEW,PJ,2024,Op,Forecast,Jun,606200575,0.0652,61586304,0.0089
TTL VSEW,PJ,2024,Op,Forecast,Jul,749019465,1.2356,-13031688949,0.0109
TTL VSEW,PJ,2024,Op,Forecast,Aug,2159473179,2.8831,-4037821468,0.0316
TTL VSEW,PJ,2024,Op,Forecast,Sep,6051996466,2.8025,4646295422,0.0884
TTL VSEW,PJ,2024,Op,Forecast,Oct,9303753153,1.5373,2096573481,0.1359
TTL VSEW,PJ,2024,Op,Forecast,Nov,11355829113,1.2206,2993380611,0.1659
TTL VSEW,PJ,2024,Op,Forecast,Dec,4349695542,0.383,4234260152,0.0636
TTL VSEW,PJ,2025,Gross,Actual,Jan,12646780000,,4101553895,0.1055
TTL VSEW,PJ,2025,Gross,Actual,Feb,9196870000,0.7272,6747394390,0.0768
TTL VSEW,PJ,2025,Gross,Actual,Mar,9421920000,1.0245,684205864,0.0786
TTL VSEW,PJ,2025,Gross,Actual,Apr,9744420000,1.0342,-3756269339,0.0813
TTL VSEW,PJ,2025,Gross,Actual,May,8089740000,0.8302,2539703999,0.0675
TTL VSEW,PJ,2025,Gross,Actual,Jun,9732970000,1.2031,3434059168,0.0812
TTL VSEW,PJ,2025,Gross,Actual,Jul,10808430000,1.1105,2663437730,0.0902
TTL VSEW,PJ,2025,Gross,Actual,Aug,10432220000,0.9652,5779343885,0.0871
TTL VSEW,PJ,2025,Gross,Actual,Sep,11565000000,1.1086,2616363601,0.0965
TTL VSEW,PJ,2025,Gross,Actual,Oct,11300000000,0.9771,-224788167,0.0943
TTL VSEW,PJ,2025,Gross,Actual,Nov,9454760000,0.8367,2235240906,0.0789
TTL VSEW,PJ,2025,Gross,Actual,Dec,7429610000,0.7858,2881373867,0.062
TTL VSEW,PJ,2025,Gross,Budget,Jan,8545226105,,0,0.0948
TTL VSEW,PJ,2025,Gross,Budget,Feb,2449475610,0.2866,0,0.0272
TTL VSEW,PJ,2025,Gross,Budget,Mar,8737714136,3.5672,0,0.097
TTL VSEW,PJ,2025,Gross,Budget,Apr,13500689339,1.5451,0,0.1498
TTL VSEW,PJ,2025,Gross,Budget,May,5550036001,0.4111,0,0.0616
TTL VSEW,PJ,2025,Gross,Budget,Jun,6298910832,1.1349,0,0.0699
TTL VSEW,PJ,2025,Gross,Budget,Jul,8144992270,1.2931,0,0.0904
TTL VSEW,PJ,2025,Gross,Budget,Aug,4652876115,0.5713,0,0.0516
TTL VSEW,PJ,2025,Gross,Budget,Sep,8948636399,1.9232,0,0.0993
TTL VSEW,PJ,2025,Gross,Budget,Oct,11524788167,1.2879,0,0.1279
TTL VSEW,PJ,2025,Gross,Budget,Nov,7219519094,0.6264,0,0.0801
TTL VSEW,PJ,2025,Gross,Budget,Dec,4548236133,0.63,0,0.0505
TTL VSEW,PJ,2025,Gross,Forecast,Jan,3413867115,,-5131358990,0.0304
TTL VSEW,PJ,2025,Gross,Forecast,Feb,12299235074,3.6027,9849759464,0.1097
TTL VSEW,PJ,2025,Gross,Forecast,Mar,12518184598,1.0178,3780470462,0.1116
TTL VSEW,PJ,2025,Gross,Forecast,Apr,10186643517,0.8137,-3314045822,0.0908
TTL VSEW,PJ,2025,Gross,Forecast,May,8960463287,0.8796,3410427286,0.0799
TTL VSEW,PJ,2025,Gross,Forecast,Jun,14082497344,1.5716,7783586512,0.1256
TTL VSEW,PJ,2025,Gross,Forecast,Jul,4880968449,0.3466,-3264023821,0.0435
TTL VSEW,PJ,2025,Gross,Forecast,Aug,9356733521,1.917,4703857406,0.0834
TTL VSEW,PJ,2025,Gross,Forecast,Sep,8769233161,0.9372,-179403238,0.0782
TTL VSEW,PJ,2025,Gross,Forecast,Oct,16267888192,1.8551,4743100025,0.1451
TTL VSEW,PJ,2025,Gross,Forecast,Nov,7032579652,0.4323,-186939442,0.0627
TTL VSEW,PJ,2025,Gross,Forecast,Dec,4362680112,0.6204,-185556021,0.0389
TTL VSEW,PJ,2025,Net,Actual,Jan,11757160000,,9957431232,0.1107
TTL VSEW,PJ,2025,Net,Actual,Feb,6730950000,0.5725,4828428109,0.0634
TTL VSEW,PJ,2025,Net,Actual,Mar,8531210000,1.2675,717246780,0.0803
TTL VSEW,PJ,2025,Net,Actual,Apr,8737300000,1.0242,1721044764,0.0823
TTL VSEW,PJ,2025,Net,Actual,May,7095950000,0.8121,-2107049727,0.0668
TTL VSEW,PJ,2025,Net,Actual,Jun,8980560000,1.2656,5010471802,0.0845
TTL VSEW,PJ,2025,Net,Actual,Jul,9883260000,1.1005,-15129509,0.093
TTL VSEW,PJ,2025,Net,Actual,Aug,9401670000,0.9513,7907469481,0.0885
TTL VSEW,PJ,2025,Net,Actual,Sep,10283150000,1.0938,7227972499,0.0968
TTL VSEW,PJ,2025,Net,Actual,Oct,10346470000,1.0062,-4826716636,0.0974
TTL VSEW,PJ,2025,Net,Actual,Nov,8195090000,0.7921,5050210445,0.0772
TTL VSEW,PJ,2025,Net,Actual,Dec,6276820000,0.7659,-2539945037,0.0591
TTL VSEW,PJ,2025,Net,Budget,Jan,1799728768,,0,0.0246
TTL VSEW,PJ,2025,Net,Budget,Feb,1902521891,1.0571,0,0.026
TTL VSEW,PJ,2025,Net,Budget,Mar,7813963220,4.1072,0,0.1066
TTL VSEW,PJ,2025,Net,Budget,Apr,7016255236,0.8979,0,0.0957
TTL VSEW,PJ,2025,Net,Budget,May,9202999727,1.3117,0,0.1256
TTL VSEW,PJ,2025,Net,Budget,Jun,3970088198,0.4314,0,0.0542
TTL VSEW,PJ,2025,Net,Budget,Jul,9898389509,2.4932,0,0.1351
TTL VSEW,PJ,2025,Net,Budget,Aug,1494200519,0.151,0,0.0204
TTL VSEW,PJ,2025,Net,Budget,Sep,3055177501,2.0447,0,0.0417
TTL VSEW,PJ,2025,Net,Budget,Oct,15173186636,4.9664,0,0.207
TTL VSEW,PJ,2025,Net,Budget,Nov,3144879555,0.2073,0,0.0429
TTL VSEW,PJ,2025,Net,Budget,Dec,8816765037,2.8035,0,0.1203
TTL VSEW,PJ,2025,Net,Forecast,Jan,10574436474,,8774707706,0.1385
TTL VSEW,PJ,2025,Net,Forecast,Feb,2191279378,0.2072,288757487,0.0287
TTL VSEW,PJ,2025,Net,Forecast,Mar,4467778906,2.0389,-3346184314,0.0585
TTL VSEW,PJ,2025,Net,Forecast,Apr,12389187231,2.773,5372931995,0.1623
TTL VSEW,PJ,2025,Net,Forecast,May,944957367,0.0763,-8258042360,0.0124
TTL VSEW,PJ,2025,Net,Forecast,Jun,7523823409,7.9621,3553735211,0.0986
TTL VSEW,PJ,2025,Net,Forecast,Jul,7701862791,1.0237,-2196526718,0.1009
TTL VSEW,PJ,2025,Net,Forecast,Aug,13846997200,1.7979,12352796681,0.1814
TTL VSEW,PJ,2025,Net,Forecast,Sep,5614361990,0.4055,2559184489,0.0736
TTL VSEW,PJ,2025,Net,Forecast,Oct,6856757199,1.2213,-8316429437,0.0898
TTL VSEW,PJ,2025,Net,Forecast,Nov,910527355,0.1328,-2234352200,0.0119
TTL VSEW,PJ,2025,Net,Forecast,Dec,3307817973,3.6329,-5508947064,0.0433
TTL VSEW,PJ,2025,Op,Actual,Jan,11757160000,,-2669645835,0.1107
TTL VSEW,PJ,2025,Op,Actual,Feb,6730950000,0.5725,4016722457,0.0634
TTL VSEW,PJ,2025,Op,Actual,Mar,8531210000,1.2675,-3549741350,0.0803
TTL VSEW,PJ,2025,Op,Actual,Apr,8737300000,1.0242,5804251249,0.0823
TTL VSEW,PJ,2025,Op,Actual,May,7095950000,0.8121,-1572702249,0.0668
TTL VSEW,PJ,2025,Op,Actual,Jun,8980560000,1.2656,228172181,0.0845
TTL VSEW,PJ,2025,Op,Actual,Jul,9883260000,1.1005,-730088635,0.093
TTL VSEW,PJ,2025,Op,Actual,Aug,9401670000,0.9513,8130148717,0.0885
TTL VSEW,PJ,2025,Op,Actual,Sep,10283150000,1.0938,-5080435902,0.0968
TTL VSEW,PJ,2025,Op,Actual,Oct,10346470000,1.0062,-4046842021,0.0974
TTL VSEW,PJ,2025,Op,Actual,Nov,8195090000,0.7921,-2531175760,0.0772
TTL VSEW,PJ,2025,Op,Actual,Dec,6276820000,0.7659,3864236235,0.0591
TTL VSEW,PJ,2025,Op,Budget,Jan,14426805835,,0,0.1382
TTL VSEW,PJ,2025,Op,Budget,Feb,2714227543,0.1881,0,0.026
TTL VSEW,PJ,2025,Op,Budget,Mar,12080951350,4.451,0,0.1158
TTL VSEW,PJ,2025,Op,Budget,Apr,2933048751,0.2428,0,0.0281
TTL VSEW,PJ,2025,Op,Budget,May,8668652249,2.9555,0,0.0831
TTL VSEW,PJ,2025,Op,Budget,Jun,8752387819,1.0097,0,0.0839
TTL VSEW,PJ,2025,Op,Budget,Jul,10613348635,1.2126,0,0.1017
TTL VSEW,PJ,2025,Op,Budget,Aug,1271521283,0.1198,0,0.0122
TTL VSEW,PJ,2025,Op,Budget,Sep,15363585902,12.0828,0,0.1472
TTL VSEW,PJ,2025,Op,Budget,Oct,14393312021,0.9368,0,0.1379
TTL VSEW,PJ,2025,Op,Budget,Nov,10726265760,0.7452,0,0.1028
TTL VSEW,PJ,2025,Op,Budget,Dec,2412583765,0.2249,0,0.0231
TTL VSEW,PJ,2025,Op,Forecast,Jan,14197300360,,-229505475,0.1671
TTL VSEW,PJ,2025,Op,Forecast,Feb,8073420448,0.5687,5359192905,0.095
TTL VSEW,PJ,2025,Op,Forecast,Mar,4599600735,0.5697,-7481350615,0.0541
TTL VSEW,PJ,2025,Op,Forecast,Apr,7587160885,1.6495,4654112134,0.0893
TTL VSEW,PJ,2025,Op,Forecast,May,5538692389,0.73,-3129959860,0.0652
TTL VSEW,PJ,2025,Op,Forecast,Jun,4518416196,0.8158,-4233971623,0.0532
TTL VSEW,PJ,2025,Op,Forecast,Jul,2840113332,0.6286,-7773235303,0.0334
TTL VSEW,PJ,2025,Op,Forecast,Aug,8279504216,2.9152,7007982933,0.0974
TTL VSEW,PJ,2025,Op,Forecast,Sep,15244529900,1.8412,-119056002,0.1794
TTL VSEW,PJ,2025,Op,Forecast,Oct,29941341,0.002,-14363370680,0.0004
TTL VSEW,PJ,2025,Op,Forecast,Nov,6706666843,223.9935,-4019598917,0.0789
TTL VSEW,PJ,2025,Op,Forecast,Dec,7371497610,1.0991,4958913845,0.0867
TTL VSI,CDE,2024,Gross,Actual,Jan,25933197855,,23978090348,0.1341
TTL VSI,CDE,2024,Gross,Actual,Feb,9004680323,0.3472,-4274949503,0.0465
TTL VSI,CDE,2024,Gross,Actual,Mar,6105730518,0.6781,-886837053,0.0316
TTL VSI,CDE,2024,Gross,Actual,Apr,21690768980,3.5525,14440177738,0.1121
TTL VSI,CDE,2024,Gross,Actual,May,12521876572,0.5773,2687918513,0.0647
TTL VSI,CDE,2024,Gross,Actual,Jun,31851516872,2.5437,9890973957,0.1646
TTL VSI,CDE,2024,Gross,Actual,Jul,17316121125,0.5437,7821339836,0.0895
TTL VSI,CDE,2024,Gross,Actual,Aug,10196822615,0.5889,8700028825,0.0527
TTL VSI,CDE,2024,Gross,Actual,Sep,1813263699,0.1778,-19997962487,0.0094
TTL VSI,CDE,2024,Gross,Actual,Oct,12418551916,6.8487,7013047478,0.0642
TTL VSI,CDE,2024,Gross,Actual,Nov,21359869433,1.72,3425744362,0.1104
TTL VSI,CDE,2024,Gross,Actual,Dec,23241899617,1.0881,2333718898,0.1201
TTL VSI,CDE,2024,Gross,Budget,Jan,1955107507,,0,0.0141
TTL VSI,CDE,2024,Gross,Budget,Feb,13279629826,6.7923,0,0.096
TTL VSI,CDE,2024,Gross,Budget,Mar,6992567571,0.5266,0,0.0506
TTL VSI,CDE,2024,Gross,Budget,Apr,7250591242,1.0369,0,0.0524
TTL VSI,CDE,2024,Gross,Budget,May,9833958059,1.3563,0,0.0711
TTL VSI,CDE,2024,Gross,Budget,Jun,21960542915,2.2331,0,0.1588
TTL VSI,CDE,2024,Gross,Budget,Jul,9494781289,0.4324,0,0.0686
TTL VSI,CDE,2024,Gross,Budget,Aug,1496793790,0.1576,0,0.0108
TTL VSI,CDE,2024,Gross,Budget,Sep,21811226186,14.572,0,0.1577
TTL VSI,CDE,2024,Gross,Budget,Oct,5405504438,0.2478,0,0.0391
TTL VSI,CDE,2024,Gross,Budget,Nov,17934125071,3.3178,0,0.1297
TTL VSI,CDE,2024,Gross,Budget,Dec,20908180719,1.1658,0,0.1512
TTL VSI,CDE,2024,Gross,Forecast,Jan,25107860583,,23152753076,0.1478
TTL VSI,CDE,2024,Gross,Forecast,Feb,9623283704,0.3833,-3656346122,0.0566
TTL VSI,CDE,2024,Gross,Forecast,Mar,18877096659,1.9616,11884529088,0.1111
TTL VSI,CDE,2024,Gross,Forecast,Apr,8452384893,0.4478,1201793651,0.0498
TTL VSI,CDE,2024,Gross,Forecast,May,9987771220,1.1817,153813161,0.0588
TTL VSI,CDE,2024,Gross,Forecast,Jun,27467706556,2.7501,5507163641,0.1617
TTL VSI,CDE,2024,Gross,Forecast,Jul,4728993761,0.1722,-4765787528,0.0278
TTL VSI,CDE,2024,Gross,Forecast,Aug,12574639080,2.6591,11077845290,0.074
TTL VSI,CDE,2024,Gross,Forecast,Sep,23926755088,1.9028,2115528902,0.1408
TTL VSI,CDE,2024,Gross,Forecast,Oct,719272688,0.0301,-4686231750,0.0042
TTL VSI,CDE,2024,Gross,Forecast,Nov,9576866250,13.3147,-8357258821,0.0564
TTL VSI,CDE,2024,Gross,Forecast,Dec,18839658036,1.9672,-2068522683,0.1109
TTL VSI,CDE,2024,Net,Actual,Jan,16982022659,,2669322352,0.1356
TTL VSI,CDE,2024,Net,Actual,Feb,14397490579,0.8478,489475629,0.1149
TTL VSI,CDE,2024,Net,Actual,Mar,2276265717,0.1581,-18298018209,0.0182
TTL VSI,CDE,2024,Net,Actual,Apr,15995137078,7.0269,12586866080,0.1277
TTL VSI,CDE,2024,Net,Actual,May,11409886106,0.7133,-6520084088,0.0911
TTL VSI,CDE,2024,Net,Actual,Jun,27847021292,2.4406,21877402641,0.2223
TTL VSI,CDE,2024,Net,Actual,Jul,489872972,0.0176,-14068767013,0.0039
TTL VSI,CDE,2024,Net,Actual,Aug,1847187898,3.7707,-3424677974,0.0147
TTL VSI,CDE,2024,Net,Actual,Sep,9618372019,5.207,6939760207,0.0768
TTL VSI,CDE,2024,Net,Actual,Oct,7610451617,0.7912,-2030297837,0.0608
TTL VSI,CDE,2024,Net,Actual,Nov,9379870601,1.2325,7721590950,0.0749
TTL VSI,CDE,2024,Net,Actual,Dec,7418513215,0.7909,7385230758,0.0592
TTL VSI,CDE,2024,Net,Budget,Jan,14312700307,,0,0.1302
TTL VSI,CDE,2024,Net,Budget,Feb,13908014950,0.9717,0,0.1265
TTL VSI,CDE,2024,Net,Budget,Mar,20574283926,1.4793,0,0.1871
TTL VSI,CDE,2024,Net,Budget,Apr,3408270998,0.1657,0,0.031
TTL VSI,CDE,2024,Net,Budget,May,17929970194,5.2607,0,0.1631
TTL VSI,CDE,2024,Net,Budget,Jun,5969618651,0.3329,0,0.0543
TTL VSI,CDE,2024,Net,Budget,Jul,14558639985,2.4388,0,0.1324
TTL VSI,CDE,2024,Net,Budget,Aug,5271865872,0.3621,0,0.048
TTL VSI,CDE,2024,Net,Budget,Sep,2678611812,0.5081,0,0.0244
TTL VSI,CDE,2024,Net,Budget,Oct,9640749454,3.5992,0,0.0877
TTL VSI,CDE,2024,Net,Budget,Nov,1658279651,0.172,0,0.0151
TTL VSI,CDE,2024,Net,Budget,Dec,33282457,0.0201,0,0.0003
TTL VSI,CDE,2024,Net,Forecast,Jan,14895868568,,583168261,0.1002
TTL VSI,CDE,2024,Net,Forecast,Feb,408439418,0.0274,-13499575532,0.0027
TTL VSI,CDE,2024,Net,Forecast,Mar,8878004898,21.7364,-11696279028,0.0597
TTL VSI,CDE,2024,Net,Forecast,Apr,22979442828,2.5884,19571171830,0.1546
TTL VSI,CDE,2024,Net,Forecast,May,16812911768,0.7317,-1117058426,0.1131
TTL VSI,CDE,2024,Net,Forecast,Jun,15497172800,0.9217,9527554149,0.1042
TTL VSI,CDE,2024,Net,Forecast,Jul,13393000602,0.8642,-1165639383,0.0901
TTL VSI,CDE,2024,Net,Forecast,Aug,2969298264,0.2217,-2302567608,0.02
TTL VSI,CDE,2024,Net,Forecast,Sep,20449243293,6.8869,17770631481,0.1375
TTL VSI,CDE,2024,Net,Forecast,Oct,7900062126,0.3863,-1740687328,0.0531
TTL VSI,CDE,2024,Net,Forecast,Nov,13030103248,1.6494,11371823597,0.0876
TTL VSI,CDE,2024,Net,Forecast,Dec,11457672491,0.8793,11424390034,0.0771
TTL VSI,CDE,2024,Op,Actual,Jan,10279074310,,-13041203521,0.0816
TTL VSI,CDE,2024,Op,Actual,Feb,6028803655,0.5865,48633239,0.0478
TTL VSI,CDE,2024,Op,Actual,Mar,8873285391,1.4718,-7222058358,0.0704
TTL VSI,CDE,2024,Op,Actual,Apr,19719611079,2.2224,13842653204,0.1565
TTL VSI,CDE,2024,Op,Actual,May,14403970171,0.7304,10275182136,0.1143
TTL VSI,CDE,2024,Op,Actual,Jun,29118445963,2.0216,6837342441,0.2311
TTL VSI,CDE,2024,Op,Actual,Jul,1472556745,0.0506,-3227782132,0.0117
TTL VSI,CDE,2024,Op,Actual,Aug,5005722371,3.3993,4275295086,0.0397
TTL VSI,CDE,2024,Op,Actual,Sep,4757602565,0.9504,-7216323281,0.0378
TTL VSI,CDE,2024,Op,Actual,Oct,6634252120,1.3945,-386433771,0.0526
TTL VSI,CDE,2024,Op,Actual,Nov,919439519,0.1386,-18197064160,0.0073
TTL VSI,CDE,2024,Op,Actual,Dec,18796351974,20.4433,-3835239239,0.1492
TTL VSI,CDE,2024,Op,Budget,Jan,23320277831,,0,0.1621
TTL VSI,CDE,2024,Op,Budget,Feb,5980170416,0.2564,0,0.0416
TTL VSI,CDE,2024,Op,Budget,Mar,16095343749,2.6915,0,0.1119
TTL VSI,CDE,2024,Op,Budget,Apr,5876957875,0.3651,0,0.0409
TTL VSI,CDE,2024,Op,Budget,May,4128788035,0.7025,0,0.0287
TTL VSI,CDE,2024,Op,Budget,Jun,22281103522,5.3965,0,0.1549
TTL VSI,CDE,2024,Op,Budget,Jul,4700338877,0.211,0,0.0327
TTL VSI,CDE,2024,Op,Budget,Aug,730427285,0.1554,0,0.0051
TTL VSI,CDE,2024,Op,Budget,Sep,11973925846,16.393,0,0.0832
TTL VSI,CDE,2024,Op,Budget,Oct,7020685891,0.5863,0,0.0488
TTL VSI,CDE,2024,Op,Budget,Nov,19116503679,2.7229,0,0.1329
TTL VSI,CDE,2024,Op,Budget,Dec,22631591213,1.1839,0,0.1573
TTL VSI,CDE,2024,Op,Forecast,Jan,13322896529,,-9997381302,0.1143
TTL VSI,CDE,2024,Op,Forecast,Feb,1790425438,0.1344,-4189744978,0.0154
TTL VSI,CDE,2024,Op,Forecast,Mar,27353490350,15.2776,11258146601,0.2348
TTL VSI,CDE,2024,Op,Forecast,Apr,907810235,0.0332,-4969147640,0.0078
TTL VSI,CDE,2024,Op,Forecast,May,14941889432,16.4593,10813101397,0.1282
TTL VSI,CDE,2024,Op,Forecast,Jun,12244187068,0.8195,-10036916454,0.1051
TTL VSI,CDE,2024,Op,Forecast,Jul,3922787077,0.3204,-777551800,0.0337
TTL VSI,CDE,2024,Op,Forecast,Aug,13416658977,3.4202,12686231692,0.1152
TTL VSI,CDE,2024,Op,Forecast,Sep,6582617696,0.4906,-5391308150,0.0565
TTL VSI,CDE,2024,Op,Forecast,Oct,1891920269,0.2874,-5128765622,0.0162
TTL VSI,CDE,2024,Op,Forecast,Nov,2167646082,1.1457,-16948857597,0.0186
TTL VSI,CDE,2024,Op,Forecast,Dec,17967892995,8.2891,-4663698218,0.1542
TTL VSI,CDE,2025,Gross,Actual,Jan,4869514109,,3920941270,0.0303
TTL VSI,CDE,2025,Gross,Actual,Feb,8839783553,1.8153,-10482047281,0.055
TTL VSI,CDE,2025,Gross,Actual,Mar,26874463666,3.0402,4463029906,0.1671
TTL VSI,CDE,2025,Gross,Actual,Apr,24787548854,0.9223,17867249069,0.1541
TTL VSI,CDE,2025,Gross,Actual,May,14146627594,0.5707,2002453851,0.088
TTL VSI,CDE,2025,Gross,Actual,Jun,28796003320,2.0355,13614083111,0.1791
TTL VSI,CDE,2025,Gross,Actual,Jul,12357694194,0.4291,-4148112366,0.0768
TTL VSI,CDE,2025,Gross,Actual,Aug,1254663050,0.1015,-14402291032,0.0078
TTL VSI,CDE,2025,Gross,Actual,Sep,14944277365,11.911,-7779664258,0.0929
TTL VSI,CDE,2025,Gross,Actual,Oct,6578751975,0.4402,-1180542863,0.0409
TTL VSI,CDE,2025,Gross,Actual,Nov,3216097896,0.4889,-16721499005,0.02
TTL VSI,CDE,2025,Gross,Actual,Dec,14149684351,4.3996,-4193665165,0.088
TTL VSI,CDE,2025,Gross,Budget,Jan,948572839,,0,0.0053
TTL VSI,CDE,2025,Gross,Budget,Feb,19321830834,20.3694,0,0.1086
TTL VSI,CDE,2025,Gross,Budget,Mar,22411433760,1.1599,0,0.126
TTL VSI,CDE,2025,Gross,Budget,Apr,6920299785,0.3088,0,0.0389
TTL VSI,CDE,2025,Gross,Budget,May,12144173743,1.7549,0,0.0683
TTL VSI,CDE,2025,Gross,Budget,Jun,15181920209,1.2501,0,0.0854
TTL VSI,CDE,2025,Gross,Budget,Jul,16505806560,1.0872,0,0.0928
TTL VSI,CDE,2025,Gross,Budget,Aug,15656954082,0.9486,0,0.088
TTL VSI,CDE,2025,Gross,Budget,Sep,22723941623,1.4514,0,0.1278
TTL VSI,CDE,2025,Gross,Budget,Oct,7759294838,0.3415,0,0.0436
TTL VSI,CDE,2025,Gross,Budget,Nov,19937596901,2.5695,0,0.1121
TTL VSI,CDE,2025,Gross,Budget,Dec,18343349516,0.92,0,0.1031
TTL VSI,CDE,2025,Gross,Forecast,Jan,9910980069,,8962407230,0.0878
TTL VSI,CDE,2025,Gross,Forecast,Feb,9360431314,0.9445,-9961399520,0.0829
TTL VSI,CDE,2025,Gross,Forecast,Mar,21896790828,2.3393,-514642932,0.1939
TTL VSI,CDE,2025,Gross,Forecast,Apr,3925600882,0.1793,-2994698903,0.0348
TTL VSI,CDE,2025,Gross,Forecast,May,16150516424,4.1142,4006342681,0.143
TTL VSI,CDE,2025,Gross,Forecast,Jun,1712175218,0.106,-13469744991,0.0152
TTL VSI,CDE,2025,Gross,Forecast,Jul,8592251644,5.0183,-7913554916,0.0761
TTL VSI,CDE,2025,Gross,Forecast,Aug,3083039917,0.3588,-12573914165,0.0273
TTL VSI,CDE,2025,Gross,Forecast,Sep,2195789853,0.7122,-20528151770,0.0194
TTL VSI,CDE,2025,Gross,Forecast,Oct,788889401,0.3593,-6970405437,0.007
TTL VSI,CDE,2025,Gross,Forecast,Nov,20440316164,25.9102,502719263,0.181
TTL VSI,CDE,2025,Gross,Forecast,Dec,14868433652,0.7274,-3474915864,0.1317
TTL VSI,CDE,2025,Net,Actual,Jan,15261280658,,-2377468494,0.1413
TTL VSI,CDE,2025,Net,Actual,Feb,14494791923,0.9498,14078338217,0.1342
TTL VSI,CDE,2025,Net,Actual,Mar,15749670273,1.0866,-5257769143,0.1459
TTL VSI,CDE,2025,Net,Actual,Apr,9340571168,0.5931,-855589407,0.0865
TTL VSI,CDE,2025,Net,Actual,May,4376327554,0.4685,4154967655,0.0405
TTL VSI,CDE,2025,Net,Actual,Jun,876545087,0.2003,-14530541653,0.0081
TTL VSI,CDE,2025,Net,Actual,Jul,339524956,0.3873,-13556166561,0.0031
TTL VSI,CDE,2025,Net,Actual,Aug,7483035214,22.0397,-5667164189,0.0693
TTL VSI,CDE,2025,Net,Actual,Sep,22495251834,3.0062,21800719895,0.2083
TTL VSI,CDE,2025,Net,Actual,Oct,2293025280,0.1019,-5802507840,0.0212
TTL VSI,CDE,2025,Net,Actual,Nov,12106236321,5.2796,-6089934014,0.1121
TTL VSI,CDE,2025,Net,Actual,Dec,3156217206,0.2607,-16428652296,0.0292
TTL VSI,CDE,2025,Net,Budget,Jan,17638749152,,0,0.1274
TTL VSI,CDE,2025,Net,Budget,Feb,416453706,0.0236,0,0.003
TTL VSI,CDE,2025,Net,Budget,Mar,21007439416,50.4436,0,0.1517
TTL VSI,CDE,2025,Net,Budget,Apr,10196160575,0.4854,0,0.0736
TTL VSI,CDE,2025,Net,Budget,May,221359899,0.0217,0,0.0016
TTL VSI,CDE,2025,Net,Budget,Jun,15407086740,69.602,0,0.1112
TTL VSI,CDE,2025,Net,Budget,Jul,13895691517,0.9019,0,0.1003
TTL VSI,CDE,2025,Net,Budget,Aug,13150199403,0.9464,0,0.0949
TTL VSI,CDE,2025,Net,Budget,Sep,694531939,0.0528,0,0.005
TTL VSI,CDE,2025,Net,Budget,Oct,8095533120,11.6561,0,0.0584
TTL VSI,CDE,2025,Net,Budget,Nov,18196170335,2.2477,0,0.1314
TTL VSI,CDE,2025,Net,Budget,Dec,19584869502,1.0763,0,0.1414
TTL VSI,CDE,2025,Net,Forecast,Jan,22954111367,,5315362215,0.2232
TTL VSI,CDE,2025,Net,Forecast,Feb,12007326225,0.5231,11590872519,0.1167
TTL VSI,CDE,2025,Net,Forecast,Mar,2283849407,0.1902,-18723590009,0.0222
TTL VSI,CDE,2025,Net,Forecast,Apr,8264101057,3.6185,-1932059518,0.0803
TTL VSI,CDE,2025,Net,Forecast,May,7095728419,0.8586,6874368520,0.069
TTL VSI,CDE,2025,Net,Forecast,Jun,8444375729,1.1901,-6962711011,0.0821
TTL VSI,CDE,2025,Net,Forecast,Jul,2112502359,0.2502,-11783189158,0.0205
TTL VSI,CDE,2025,Net,Forecast,Aug,4796872498,2.2707,-8353326905,0.0466
TTL VSI,CDE,2025,Net,Forecast,Sep,4433486085,0.9242,3738954146,0.0431
TTL VSI,CDE,2025,Net,Forecast,Oct,4436211820,1.0006,-3659321300,0.0431
TTL VSI,CDE,2025,Net,Forecast,Nov,21528489003,4.8529,3332318668,0.2093
TTL VSI,CDE,2025,Net,Forecast,Dec,4495972346,0.2088,-15088897156,0.0437
TTL VSI,CDE,2025,Op,Actual,Jan,16637873266,,-2333924831,0.1158
TTL VSI,CDE,2025,Op,Actual,Feb,5644471665,0.3393,-947185295,0.0393
TTL VSI,CDE,2025,Op,Actual,Mar,173827756,0.0308,-27533728386,0.0012
